dept_name,state,lat,lng
Murray Police Department,UT,40.6624943,-111.8875141
Burleson Police Department,TX,32.5246903,-97.3434618
Lincoln Township Police Department,MI,42.016413,-86.494351
Dale County Sheriff's Office,AL,31.457915,-85.6411985
Mesilla Marshal's Office,NM,32.2699706,-106.80022
Seal Beach Police Department,CA,33.7527138,-118.0877418
Cuyahoga Community College Police Department,OH,41.4931592,-81.6693712
Southaven Police Department,MS,34.9861986,-90.0050479
Nappanee Police Department,IN,41.4414376,-86.0040101
Broomfield Township Police Department,MI,43.51972,-85.08
Sabine Parish Sheriff's Department,LA,31.5673357,-93.4837817
Oro Valley Police Department,AZ,32.4078958,-110.9952778
Munday Police Department,TX,33.4490466,-99.6224452
Lemoyne Borough Police Department,PA,40.2413265,-76.8938038
Orleans County Sheriff's Department,NY,43.23938,-78.222155
Morton Grove Police Department,IL,42.0378756,-87.7790466
Garland Police Department,TX,32.9100159,-96.6557974
St. Stephen Police Department,SC,33.402666,-79.921176
Warner Robins Police Department,GA,32.6200304,-83.60090199999999
Cobb County Sheriff's Office,GA,33.9523312,-84.54750899999999
Liberty County Sheriff's Department,TX,30.058723,-94.7911
Florida State Attorney's Office - 1st Judicial Circuit,FL,30.44528619999999,-86.57865729999999
Eufaula Police Department,AL,31.891039,-85.1377806
University of Arizona Police Department,AZ,32.2345967,-110.9444555
Elsmere Police Department,KY,39.0060672,-84.6142557
Virginia Port Authority Police Department,VA,36.912019,-76.323652
Braintree Police Department,MA,42.2117997,-70.9935587
Many Police Department,LA,31.5684965,-93.481932
Miami Springs Police Department,FL,25.8213397,-80.2844944
Clanton Police Department,AL,32.83836,-86.6297051
Pine County Sheriff's Department,MN,46.1379928,-92.86329479999999
Blair County Prison,PA,40.4281527,-78.3915624
Dillingham Police Department,AK,59.04263479999999,-158.4683459
Marina Police Department,CA,36.6827067,-121.8029228
Burlington County Juvenile Detention Center,NJ,39.9683826,-74.6404213
Cayuga County Sheriff's Department,NY,42.9795976,-76.543765
Hutchins Police Department,TX,32.649232,-96.7140677
Boston Housing Authority Police Department,MA,42.3367288,-71.0781907
Surprise Police Department,AZ,33.6295464,-112.3664197
City of Brookfield Police Department,WI,43.0579757,-88.1250967
Belmont Abbey College Police Department,NC,35.2621669,-81.0431492
Irving Police Department,TX,32.8165602,-96.95101629999999
Eagan Police Department,MN,44.818141,-93.166163
Harris County Constable's Office - Precinct 5,TX,29.78381,-95.6826638
Dover Police Department,DE,39.1545099,-75.52903979999999
Groton City Police Department,CT,41.3528278,-72.071074
Manistee County Sheriff's Department,MI,44.2711455,-86.2717087
Rice County Sheriff's Department,MN,44.2938377,-93.2708195
Grambling Police Department,LA,32.530026,-92.71186399999999
Illinois Commerce Commission Police,IL,42.059945,-87.86284599999999
Muskingum County Sheriff's Department,OH,39.9420933,-81.9790246
Wisconsin Department of Corrections,WI,42.9883741,-87.9114505
Wayne Police Department,NJ,40.9292534,-74.2311414
Osceola County Sheriff's Office,FL,28.2755841,-81.33774
Grand Haven Department of Public Safety,MI,43.06237429999999,-86.2248084
Albertville Police Department,AL,34.266854,-86.20975899999999
Pennsylvania Office of Attorney General,PA,40.2612819,-76.8809697
Tallulah Police Department,LA,32.4085609,-91.18634379999999
Sparks Police Department,NV,39.5415207,-119.7101641
Wildwood Crest Police Department,NJ,38.9765318,-74.8309971
Brooks County Sheriff's Office,TX,27.2479289,-98.1266022
Peralta Community College District Police Department,CA,37.7922751,-122.2610413
Jupiter Police Department,FL,26.9318281,-80.1025504
North Dakota Game and Fish Enforcement Division,ND,46.80624299999999,-100.732331
Cannon County Sheriff's Department,TN,35.8327611,-86.0700545
Gilmer County Sheriff's Office,GA,34.6951094,-84.4833307
Watford City Police Department,ND,47.8031834,-103.2818313
Oakboro Police Department,NC,35.2230004,-80.3252509
Grenada County Sheriff's Department,MS,33.785216,-89.8041188
Ingham County Sheriff's Office,MI,42.5906114,-84.4558072
Barry County Sheriff's Office,MO,36.6773571,-93.8671882
Bentonville Police Department,AR,36.3560372,-94.20043
Dallas / Fort Worth International Airport Police Department,TX,32.8845418,-97.0212313
Higginson Police Department,AR,35.2489318,-91.7400617
Allen County Adult Probation Department,IN,41.0809398,-85.1392747
Morrisville Police Department,NC,35.8237389,-78.8307264
Sharpsburg Police Department,NC,35.8667429,-77.82953020000001
Tuxedo Park Village Police Department,NY,41.1954448,-74.1860579
McLean County Coroner's Office,IL,40.4772604,-88.9943339
San Antonio Department of Code Compliance,TX,29.4094525,-98.5003093
Bald Knob Police Department,AR,35.3173423,-91.5627434
Millbrae Police Department,CA,37.6026369,-122.3961974
Traverse City Police Department,MI,44.7521192,-85.6068846
New Jersey Department of Law and Public Safety - Juvenile Justice Commission,NJ,40.6972446,-74.8869215
Upper Chichester Township Police Department,PA,39.8572026,-75.4588243
East Feliciana Parish Sheriff's Department,LA,30.86620649999999,-91.0183983
Terrebonne Parish Sheriff's Office,LA,29.5958026,-90.72237419999999
Oneonta Town Constable's Office,NY,42.4712171,-75.1131703
Washington State Liquor Control Board,WA,47.0436732,-122.8583757
Prentiss County Sheriff's Office,MS,34.6574321,-88.53315169999999
Woburn Police Department,MA,42.4816947,-71.1565653
Jefferson Davis Parish Sheriff's Office,LA,30.2229947,-92.6557768
Killian Police Department,LA,30.3581935,-90.5840241
Gresham Police Department,OR,45.5065834,-122.4358124
Winchester Police Department,VA,39.184807,-78.16112799999999
Kings County Sheriff's Department,CA,36.3287258,-119.6676565
DeWitt Township Police Department,MI,42.8270718,-84.5533581
Kentucky State Police - Commercial Vehicle Enforcement Division,KY,37.51999139999999,-82.5681092
Hampshire Police Department,IL,42.1011654,-88.5220456
St. Martin Parish Sheriff's Office,LA,30.1199103,-91.8295938
Rich Square Police Department,NC,36.273313,-77.284267
Goodman Police Department,MS,32.9688465,-89.90807559999999
Hohenwald Police Department,TN,35.548993,-87.554549
Notasulga Police Department,AL,32.5605543,-85.6723548
Cuyahoga County Sheriff's Department,OH,41.5016776,-81.69752629999999
Jackson Township Police Department,NJ,40.1103082,-74.3580865
Fruita Police Department,CO,39.1573323,-108.7340036
Leake County Sheriff's Office,MS,32.7679935,-89.5939222
Whitehall Police Department,OH,39.9683421,-82.8856173
Bladen County Sheriff's Office,NC,34.627473,-78.6050782
Prentiss Police Department,MS,31.5865418,-89.8818648
Bellwood Police Department,IL,41.8812483,-87.8723967
Scottsdale Police Department,AZ,33.4943697,-111.8997296
North Carolina Marine Patrol,NC,35.7824166,-78.6424648
Plumstead Township Police Department,PA,40.3913345,-75.1418008
Hazel Park Police Department,MI,42.4621844,-83.1035953
Iron County Sheriff's Office,UT,37.7157037,-113.0589369
Elloree Police Department,SC,33.530204,-80.5726229
Trimble County Jail,KY,38.5956204,-85.2847216
Muskingum Watershed Conservancy District,OH,40.5074711,-81.4502509
Friona Police Department,TX,34.6387375,-102.7182253
Southwest Georgia Regional Airport Police Department,GA,31.53567109999999,-84.19390489999999
Mt. Juliet Police Department,TN,36.2228079,-86.51198529999999
Lower Gwynedd Township Police Department,PA,40.1888804,-75.22565469999999
West Memphis Police Department,AR,35.1469467,-90.1763503
Green Lake County Sheriff's Office,WI,43.8492426,-88.938498
Clifton Police Department,NJ,40.86643919999999,-74.1604165
Bandon Police Department,OR,43.116971,-124.4138705
Alabama Liquefied Petroleum Gas Board,AL,32.366749,-86.305418
Covington County Sheriff's Office,AL,31.3133433,-86.5028099
Lititz Borough Police Department,PA,40.1567221,-76.306921
Grapevine Police Department,TX,32.9321433,-97.0804167
Elk Lick Township Police Department,PA,39.7556097,-79.0944513
Maryland Transportation Authority Police,MD,39.0790192,-76.883186
Harriman Police Department,TN,35.9195996,-84.561888
Wisconsin Department of Justice - Division of Criminal Investigation,WI,43.0731428,-89.38335839999999
Pendergrass Police Department,GA,34.1286001,-83.5833239
St. James Police Department,MO,37.9970627,-91.6181074
Hardeeville Police Department,SC,32.2843204,-81.0796366
Panama City Beach Police Department,FL,30.2302294,-85.8894153
Los Angeles World Airports Police Department,CA,33.9483582,-118.3972013
Dinwiddie County Sheriff's Office,VA,37.08026,-77.58514
Mattawan Police Department,MI,42.2082601,-85.7875115
Kennesaw Police Department,GA,34.0231684,-84.6166373
University of Central Florida Police Department,FL,28.6024274,-81.2000599
Mexia Independent School District Police Department,TX,31.5156892,-96.52424610000001
DeRidder Police Department,LA,30.8451803,-93.2854395
Gilbert Police Department,AZ,33.3293742,-111.7884817
Powhatan County Sheriff's Office,VA,37.5419386,-77.9180478
West Yellowstone Police Department,MT,44.6583485,-111.1016145
Androscoggin County Sheriff's Office,ME,44.0978764,-70.2267291
Uintah County Sheriff's Office,UT,40.4526325,-109.5156516
Walla Walla County Sheriff's Office,WA,46.0646937,-118.3423265
Boston College Police Department,MA,42.3362748,-71.16852399999999
Moscow Police Department,ID,46.7319316,-117.0004396
New York County District Attorney's Office,NY,40.8092343,-73.9474317
Rio Rancho Police Department,NM,35.2662483,-106.6337002
Minneapolis Park Police Department,MN,45.0008334,-93.2780339
Chippewa County Sheriff's Department,WI,44.94079199999999,-91.395884
Millbrook Police Department,AL,32.4755122,-86.3577888
Twinsburg Police Department,OH,41.3185951,-81.44789779999999
Imperial County Probation Department,CA,32.748357,-115.5633975
Schaumburg Police Department,IL,42.0279008,-88.10382080000001
Woodburn Police Department,OR,45.1507371,-122.8429782
Boston Heights Police Department,OH,41.2551419,-81.5061922
Lenoir County Sheriff's Office,NC,35.25921640000001,-77.5804689
Hainesville Police Department,IL,42.3436649,-88.0391876
Southampton County Sheriff's Office,VA,36.7142226,-77.06763289999999
Guntersville Police Department,AL,34.3605388,-86.2924616
Oconee County Sheriff's Office,SC,34.7623139,-83.0704987
Reedley Police Department,CA,36.5987036,-119.4535102
Lake Oswego Police Department,OR,45.4193373,-122.6676796
North Carolina Division of Motor Vehicles License and Theft Bureau,NC,34.2592864,-77.8321782
Hoonah Police Department,AK,58.1095164,-135.439328
Haralson County Sheriff's Office,GA,33.716253,-85.1647134
Rainier Police Department,OR,46.0891746,-122.9362059
Uniontown Police Department,OH,40.9740101,-81.370891
Jemison Police Department,AL,32.959824,-86.7441333
Keokuk County Sheriff's Office,IA,41.3325583,-92.2074317
Berks County Sheriff's Office,PA,40.33655299999999,-75.924413
Louisiana Department of Public Safety Police,LA,31.3173369,-92.4686325
Lower Burrell Police Department,PA,40.58819099999999,-79.728416
St. Louis Park Police Department,MN,44.948337,-93.3438527
Butts County Sheriff's Office,GA,33.2945963,-83.9463921
Charles City County Sheriff's Office,VA,37.341122,-77.071012
Pearl Police Department,MS,32.2753179,-90.1265865
Tompkinsville Police Department,KY,36.70011179999999,-85.6920584
Lakewood Police Department,CO,39.7076132,-105.086006
Bellaire Police Department,TX,29.7022591,-95.4690378
University of Southern California Department of Public Safety,CA,34.0210043,-118.2903388
Massachusetts Institute of Technology Police Department,MA,42.35558289999999,-71.1045235
Pharr Police Department,TX,26.1719483,-98.1885803
Orange Beach Police Department,AL,30.290089,-87.579231
Centre Police Department,AL,34.1502892,-85.6737924
Burns Flat Police Department,OK,35.3529881,-99.1707416
Trinity University Police Department,TX,29.4618444,-98.4831622
Little River-Academy Police Department,TX,30.9818152,-97.34704409999999
Pineville City Marshal's Office,LA,31.324048,-92.43223069999999
Merrillville Police Department,IN,41.4767896,-87.337391
Maury County Sheriff's Department,TN,35.63816,-87.064297
Triborough Bridge and Tunnel Authority Police,NY,40.7805348,-73.9271837
Mississippi Gaming Commission,MS,32.30468,-90.900336
Bullitt County Detention Center,KY,37.9714359,-85.71174959999999
Allegheny County District Attorney's Office - Investigative Division,PA,40.4388408,-79.99593150000001
Hutto Police Department,TX,30.5416695,-97.54829099999999
Crawford Police Department,NY,41.6029299,-74.3047847
Georgia Ports Authority Police Department,GA,31.1463108,-81.4968234
Unified Police Department of Greater Salt Lake,UT,40.6868253,-111.8461063
Park County Sheriff's Office,CO,39.22353,-105.988905
Patton Village Police Department,TX,30.1972938,-95.1766779
Albany County Constable's Office,NY,42.57567969999999,-73.93598209999999
Westchester County Sheriff's Department,NY,41.1220194,-73.7948516
Mecklenburg County Sheriff's Office,NC,35.2632655,-80.8543847
Livingston County Sheriff's Department,KY,37.2431347,-88.362785
Baltimore City Police Department,MD,39.2903848,-76.6121893
Wayne County Sheriff's Office,NC,35.3565499,-77.973865
Schoharie County Sheriff's Department,NY,42.65503349999999,-74.4994517
Alexandria Police Department,VA,38.8048355,-77.0469214
Pennsylvania State Constable - Venango County,PA,41.3896611,-79.8296743
Philadelphia Police Department,PA,39.9525839,-75.1652215
Foster Police Department,RI,41.8537098,-71.7581249
Harrison County Sheriff's Department,IN,38.1701136,-86.17517590000001
St. Louis Metropolitan Police Department,MO,38.5576118,-90.27507899999999
Ashtabula County Sheriff's Department,OH,41.9396982,-80.7214417
Jacksonville Police Department,FL,30.3321838,-81.65565099999999
Ohio Department of Rehabilitation and Correction,OH,39.960087,-83.02150999999999
Dubois County Sheriff's Department,IN,38.357918,-86.8220341
Shannon County Sheriff's Department,MO,37.2028249,-91.44346900000001
Crawford County Sheriff's Department,WI,43.2491547,-90.8294002
Pennsylvania Department of Corrections,PA,40.2767648,-76.9843896
Augusta Police Department,KY,38.7717376,-84.0057628
Montgomery County Sheriff's Office,TX,30.3213482,-95.4777811
Sullivan County Sheriff's Office,MO,40.1836505,-93.17796589999999
New York Municipal Police Force,NY,40.7136231,-74.0044432
Smith County Sheriff's Office,TX,32.3352505,-95.3102505
DeKalb County Sheriff's Office,GA,33.7956441,-84.2278796
Fall River Police Department,MA,41.7014912,-71.1550451
Pittsburgh Night Watch,PA,40.44062479999999,-79.9958864
Cleveland Police Department,OH,41.49932,-81.6943605
Los Angeles County Constable's Office,CA,34.0522265,-118.2436596
Columbus Division of Police,OH,39.9814546,-83.0113405
Newark Police Department,NJ,40.735657,-74.1723667
Sonora Police Department,CA,37.9829496,-120.3821724
Monterey County Sheriff's Department,CA,36.3136201,-121.3541631
New Orleans Police Department,LA,29.95106579999999,-90.0715323
Nevada County Sheriff's Office,CA,39.1346666,-121.1710389
New Brunswick Police Department,NJ,40.4862157,-74.4518188
Estill County Sheriff's Department,KY,37.6975384,-83.9744262
San Antonio Police Department,TX,29.4241219,-98.49362819999999
Boston Police Department,MA,42.3600825,-71.0588801
Sacramento Police Department,CA,38.5815719,-121.4943996
Campbell County Sheriff's Office,TN,36.3817326,-84.1857115
Salt Lake City Police Department,UT,40.7607793,-111.8910474
Henderson County Sheriff's Office,IL,40.83355479999999,-90.9438468
Cameron County Sheriff's Office,TX,26.1284971,-97.5247243
Mason County Sheriff's Department,TX,30.6556091,-99.2785583
Memphis Police Department,TN,35.1495343,-90.0489801
Cambridge Police Department,MA,42.3736158,-71.10973349999999
Amador County Constable's Office,CA,38.3488921,-120.7740931
Brown County Sheriff's Department,TX,31.7705105,-98.92453429999999
Tarrant County Sheriff's Department,TX,32.7732044,-97.35165579999999
Mono County Sheriff's Office,CA,37.9218608,-118.9528645
Santa Clara County Sheriff's Office,CA,37.3336581,-121.8907041
Maine Department of Corrections,ME,44.0655401,-69.2300588
Wilmington Police Department,DE,39.7390721,-75.5397878
Illinois Department of Corrections,IL,39.5982023,-90.84440359999999
El Dorado County Sheriff's Department,CA,38.74263759999999,-120.4357631
Young County Sheriff's Office,TX,33.2200087,-98.7481167
Jefferson County Sheriff's Department,WA,47.7424541,-123.3040062
Uvalde County Sheriff's Office,TX,29.3342663,-99.8124935
Yuma County Sheriff's Department,AZ,32.6527533,-113.9536466
Wilmington Police Department,NC,34.2257255,-77.9447102
Cedar County Sheriff's Office,MO,37.7031209,-93.86553029999999
Lincoln County Sheriff's Office,NV,37.660825,-114.524264
Angelina County Sheriff's Office,TX,31.2704698,-94.645035
Jackson County Sheriff's Office,MO,38.9914998,-94.315422
Morrisania Police Department,NY,40.8250663,-73.9109977
Omaha Police Department,NE,41.2523634,-95.99798829999999
Hagerstown Police Department,MD,39.6417629,-77.71999319999999
Victoria Police Department,TX,28.8052674,-97.0035982
Lamar County Sheriff's Department,TX,33.75694,-95.6457951
Ray County Sheriff's Department,MO,39.3354791,-93.9878427
McNairy County Sheriff's Department,TN,35.1183208,-88.55653099999999
Ophir City Constable's Office,NV,38.9393742,-117.2425898
Farmington Marshal's Office,IA,40.6393734,-91.73997260000002
Kalamazoo County Sheriff's Department,MI,42.2278346,-85.52002399999999
Haverhill Police Department,MA,42.7762015,-71.0772796
Mattoon Police Department,IL,39.48308970000001,-88.37282549999999
Trinity County Sheriff's Department,CA,40.6329485,-123.0622553
Marysville Police Department,CA,39.1457253,-121.5913547
Columbus Police Department,TX,29.7066232,-96.5396933
Savannah Police Department,GA,32.0835407,-81.09983419999999
Malden Police Department,MA,42.4250964,-71.066163
Ouachita Parish Sheriff's Office,LA,32.4271852,-92.2236667
Jones County Sheriff's Office,NC,35.0306293,-77.3324425
Richmond Police Department,VA,37.5407246,-77.4360481
Muscatine Police Department,IA,41.424473,-91.0432051
Tazewell County Sheriff's Office,IL,40.5522078,-89.4742177
Rensselaer County Sheriff's Office,NY,42.673664,-73.55941279999999
Ellsworth Police Department,KS,38.7305648,-98.22811259999999
Clinton County Sheriff's Department,KY,36.7263899,-85.14793639999999
Washington County Sheriff's Office,TX,30.2352956,-96.365157
Brunswick County Constable's Office,VA,36.7570589,-77.8367282
Orange County Sheriff's Office,FL,28.4844995,-81.2518833
Labette County Sheriff's Office,KS,37.2639041,-95.3102505
Lucas County Sheriff's Office,IA,40.9912021,-93.33889169999999
Los Angeles Police Department,CA,34.0522342,-118.2436849
Baxter Springs Police Department,KS,37.0236759,-94.73550420000001
Dallas County Sheriff's Department,TX,32.8024682,-96.83509989999999
Jackson County Sheriff's Department,TX,28.9340886,-96.5356449
Grayson County Constable's Office - Precinct 1,TX,33.7954954,-96.8534196
Greene County Sheriff's Department,MO,37.3311215,-93.5003454
Concord Township Police Department,MO,38.5106591,-90.360691
Portsmouth Police Department,VA,36.8354258,-76.2982742
Union City Police Department,TN,36.4242303,-89.0570096
Metropolitan Police Department,DC,38.9400853,-77.0238432
Atlanta Police Department,GA,33.7489954,-84.3879824
Anaheim Police Department,CA,33.8365932,-117.9143012
Holmes County Sheriff's Office,FL,30.8740806,-85.80766
Shreveport Police Department,LA,32.5251516,-93.7501789
Aroostook County Sheriff's Department,ME,46.819941,-68.4766064
Ellsworth County Sheriff's Department,KS,38.615225,-98.2212979
Bent County Sheriff's Office,CO,38.0036339,-103.0817903
Lauderdale County Sheriff's Office,TN,35.7838834,-89.6628111
McMinnville Police Department,TN,35.6865889,-85.7801453
New York Municipal Police Department,NY,40.7136231,-74.0044432
St. Clair County Sheriff's Department,MO,38.001146,-93.8248241
Greene County Sheriff's Office,NY,42.2957321,-74.12399599999999
Bosque County Sheriff's Office,TX,31.8507607,-97.69822719999999
Versailles Police Department,MO,38.4314141,-92.8410274
Hackettstown Police Department,NJ,40.8539879,-74.8290555
Hunt County Sheriff's Office,TX,33.1967938,-96.15269850000001
Winona Police Department,MN,44.0553908,-91.6663523
Anderson County Sheriff's Department,TX,31.776932,-95.6457951
Scott County Sheriff's Office,MO,37.0394443,-89.62516459999999
Robertson County Sheriff's Department,TX,31.0080004,-96.49297969999999
New York City Department of Correction,NY,40.7920158,-73.8867674
Wilkes-Barre Police Department,PA,41.2459149,-75.88130749999999
Plymouth Police Department,MA,41.9584457,-70.6672621
Trenton Police Department,NJ,40.2170534,-74.7429384
Tamaqua Borough Police Department,PA,40.7968008,-75.9647395
Portage County Sheriff's Department,WI,44.4735957,-89.4742177
Lebanon Police Department,KY,37.5697868,-85.2527381
Utah Department of Corrections,UT,40.485247,-111.894912
Dawson County Sheriff's Office,NE,40.9427264,-99.8124935
Rochester Police Department,NY,43.16103,-77.6109219
Jackson Police Department,TN,35.6145169,-88.81394689999999
Lander County Sheriff's Office,NV,40.0510104,-116.9852422
Burnet County Sheriff's Office,TX,30.7270349,-98.2212979
Orlando Police Department,FL,28.5383355,-81.3792365
Montague County Sheriff's Office,TX,33.6460993,-97.69822719999999
Texarkana Police Department,TX,33.425125,-94.04768820000001
Independence Police Department,MO,39.0911161,-94.41550679999999
San Francisco Police Department,CA,37.7749295,-122.4194155
Erath County Sheriff's Office,TX,32.17934040000001,-98.2212979
Kokomo Police Department,IN,40.486427,-86.13360329999999
Wortham Police Department,TX,31.7879419,-96.4624814
Lewis County Sheriff's Department,KY,38.5079686,-83.3789389
Colusa Police Department,CA,39.2143343,-122.0094175
Brazos County Sheriff's Office,TX,30.6504141,-96.3226072
Cooke County Constable's Office - Precinct 2,TX,33.4891284,-97.160659
Lincoln County Sheriff's Department,NM,33.8853309,-105.4068079
Dodge City Police Department,KS,37.7527982,-100.0170787
Leadville Police Department,CO,39.2508229,-106.2925238
Williamson County Sheriff's Office,TX,30.7591685,-97.69822719999999
Chatham County Constable's Office,GA,31.9994194,-81.1196075
Gallatin County Sheriff's Department,MT,45.5388865,-111.1194231
Posey County Sheriff's Office,IN,38.0020359,-87.89424509999999
Mount Sterling Police Department,KY,38.0564679,-83.9432556
Waller County Constable's Office - Precinct 4,TX,29.8240894,-95.99077969999999
Lampasas County Sheriff's Department,TX,31.2737682,-98.2212979
Whitesboro Police Department,TX,33.6562183,-96.906948
Rock Island Police Department,IL,41.5094771,-90.5787476
Bastrop County Sheriff's Office,TX,30.0458708,-97.35165579999999
Taney County Sheriff's Office,MO,36.6576378,-93.0175712
Westport Marshal's Office,MO,39.1102569,-93.2151521
Grayson County Constable's Office - Precinct 2,TX,33.6359193,-96.6097463
Kinney County Sheriff's Office,TX,29.2934865,-100.3497895
Atchison Police Department,KS,39.5630521,-95.12163559999999
Cameron Police Department,MO,39.7402801,-94.241057
Henderson County Sheriff's Department,TX,32.1321367,-95.81428849999999
Dayton Police Department,OH,39.7589478,-84.1916069
Sherman Police Department,TX,33.6356618,-96.6088805
Toledo Police Department,OH,41.6639383,-83.55521200000001
San Miguel County Sheriff's Department,NM,35.5117793,-104.8454619
Buena Vista Police Department,CO,38.8422178,-106.1311288
Santa Fe Police Department,NM,35.6869752,-105.937799
Ennis Police Department,TX,32.3293111,-96.6252679
Shelby County Sheriff's Department,IN,39.4952877,-85.84862360000001
Tombstone Marshal's Office,AZ,31.7304663,-110.0804903
Allegheny City Police Department,PA,40.44062479999999,-79.9958864
Grand Tower Police Department,IL,37.6264388,-89.49787429999999
Holt County Sheriff's Office,NE,42.3803308,-98.6600586
Crittenden County Sheriff's Department,AR,35.3021443,-90.37483540000001
Guadalupe County Sheriff's Office,TX,29.6477307,-97.87216
Stokes County Sheriff's Office,NC,36.4244396,-80.23213129999999
Washington County Sheriff's Department,AR,35.9307703,-94.15137639999999
Norwich Police Department,CT,41.5242649,-72.07591049999999
Dunn County Sheriff's Department,WI,44.909416,-91.9099238
Petersburg High Constable's Office,VA,37.1868196,-77.39920029999999
Tamaroa Police Department,IL,38.137828,-89.2300807
Silverton Police Department,CO,37.811941,-107.6645057
Beaumont Police Department,TX,30.080174,-94.1265562
Seattle Police Department,WA,47.6062095,-122.3320708
Lansingburgh Police Department,NY,42.7845222,-73.66956239999999
Starr County Sheriff's Department,TX,26.6215167,-98.7481167
Caldwell Police Department,KS,37.032247,-97.6069945
Kansas City Police Department,MO,39.0997265,-94.5785667
Lake County Sheriff's Department,OR,42.6986344,-120.565768
Hinsdale County Sheriff's Office,CO,37.9316309,-107.3848831
Connellsville City Police Department,PA,40.0178522,-79.58948280000001
Yavapai County Sheriff's Office,AZ,34.6463981,-112.4291464
Laredo Police Department,TX,27.5305671,-99.48032409999999
Colfax County Sheriff's Department,NM,36.5799757,-104.4723301
Cochise County Sheriff's Department,AZ,31.82845799999999,-109.949686
Indianapolis Police Department,IN,39.768403,-86.158068
Hamilton County Sheriff's Department,TN,35.1618966,-85.14793639999999
Custer County Sheriff's Department,MT,46.2160876,-105.6225
Horicon Police Department,WI,43.4513836,-88.63121389999999
Wilbarger County Sheriff's Department,TX,34.0688089,-99.2785583
Princeton Police Department,KY,37.1092162,-87.8819594
Cowley County Sheriff's Office,KS,37.2660235,-96.9209135
Long Island City Police Department,NY,40.744679,-73.9485424
Pima County Sheriff's Department,AZ,32.057499,-111.6660725
Lynchburg Police Department,VA,37.4137536,-79.14224639999999
Green County Sheriff's Office,KY,37.2570117,-85.56121
Wellington Police Department,OH,41.1689421,-82.2179354
Jacksonville Police Department,TX,31.963778,-95.27050419999999
Danville Police Department,VA,36.5859718,-79.39502279999999
Sadieville Police Department,KY,38.3892392,-84.53744239999999
Lee County Sheriff's Department,TX,30.2967161,-96.9638624
Wapello County Sheriff's Office,IA,41.0148894,-92.38136209999999
Houston County Sheriff's Department,TX,31.2377559,-95.4777811
Dona Ana County Sheriff's Department,NM,32.485767,-106.7234639
Wise County Sheriff's Office,TX,33.2895861,-97.69822719999999
Cochise County Constable's Office - Tombstone Justice Court,AZ,31.7136958,-110.0666535
Wilmington Police Department,OH,39.4453393,-83.8285375
Newport Police Department,RI,41.4901024,-71.3128285
Milwaukee Police Department,WI,43.0389025,-87.9064736
Daviess County Detention Center,KY,37.7867568,-87.07088929999999
Taylor Police Department,TX,30.5707551,-97.40944379999999
Minneapolis Police Department,MN,44.977753,-93.2650108
Franklin Police Department,KY,36.722263,-86.57721769999999
Hamilton County Sheriff's Office,OH,39.2355447,-84.56414699999999
Wright County Sheriff's Office,MN,45.1538202,-94.01909429999999
Augusta Police Department,ME,44.3106241,-69.7794897
Karnes County Sheriff's Department,TX,28.9089085,-97.87216
Elliott County Constable's Office,KY,38.1575088,-83.12200740000002
Marquette County Sheriff's Office,MI,46.644579,-87.5593823
Warsaw Police Department,MO,38.2430811,-93.3818711
New Straitsville Police Department,OH,39.577847,-82.2376489
Butler County Sheriff's Office,KS,37.8649441,-96.83509989999999
Joplin Police Department,MO,37.08422710000001,-94.51328099999999
Springfield Police Department,IL,39.78172130000001,-89.6501481
Bastrop County Constable's Office - Precinct 6,TX,30.344382,-97.381242
Culpeper County Constable's Office,VA,38.491821,-77.973865
Mitchell County Sheriff's Office,TX,32.3360516,-100.8903099
Graham County Sheriff's Office,AZ,33.076805,-109.7591675
Lavaca County Constable's Office - Precinct 1,TX,29.430912,-96.95406419999999
Colfax County Sheriff's Department,NE,41.6268435,-97.0068393
Pope County Sheriff's Department,IL,37.417132,-88.59517509999999
Spokane Police Department,WA,47.6587802,-117.4260466
Bartow Police Department,FL,27.8964147,-81.8431374
Avoca Police Department,IA,41.4766571,-95.33805489999999
Johnson County Sheriff's Office,WY,43.9557212,-106.4272801
Casey County Sheriff's Office,KY,37.3157449,-84.8984775
Ballinger Police Department,TX,31.7382062,-99.9473077
Jones County Sheriff's Department,TX,32.7833435,-99.8124935
Fannin County Constable's Office - Precinct 1,TX,33.5899959,-96.33347260000001
Maine Department of Inland Fisheries and Wildlife - Warden Service,ME,44.3011105,-69.782983
Parsons Police Department,KS,37.34033840000001,-95.2610838
Chester County Sheriff's Office,PA,40.0010204,-75.8069082
Grant County Sheriff's Office,AR,34.2628015,-92.4208713
Georgetown Police Department,OH,38.8645138,-83.90409439999999
Madison County Sheriff's Office,AL,34.72397309999999,-86.49965460000001
Craig Constable's Office,MO,40.1947193,-95.3710903
Decatur Police Department,GA,33.7748275,-84.2963123
Matagorda County Constable's Office - Precinct 3,TX,28.7232,-96.2087
Travis County Sheriff's Office,TX,30.2097015,-97.69822719999999
Union Parish Ward 8 Constable's Office,LA,32.7777496,-92.39923859999999
Tuscaloosa County Sheriff's Department,AL,33.3227653,-87.460397
Gonzales County Sheriff's Department,TX,29.4834878,-97.5247243
Ashland County Sheriff's Department,OH,40.9435588,-82.3017728
Nelsonville Police Department,OH,39.458681,-82.23181559999999
Monroe Police Department,NC,34.9854275,-80.5495112
Fannin County Constable's Office - Precinct 7,TX,33.5899959,-96.33347260000001
